speech_id,date,title,sentence_ix,text,p_neg,p_neu,p_pos,tok_len,tone,label
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,55,It has to go beyond compliance with regulatory directives.,0.04209587,0.15074816,0.80715597,13,0.76506007,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,56,"It must consider fair and acceptable behavior, among others, to those who are more vulnerable, even if it means accruing less to the bottom-line.",0.12911883,0.031236306,0.83964497,34,0.7105261,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,57,This is the very essence of why banking is imbued with public interest.,0.044116635,0.024791354,0.93109196,18,0.88697535,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,58,"In this connection, the Bangko Sentral is preparing to release a Consumer Protection Framework (CPF) that is applicable to its covered institutions.",0.08203876,0.010140634,0.9078207,31,0.82578194,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,59,"Built upon the pillars of consumer empowerment, market conduct and collective responsibility, the governance standards put into practice by each BSP-covered institution will play a central role within the CPF.",0.07954524,0.011560404,0.90889436,39,0.8293491,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,60,The introduction of the CPF is a milestone for us.,0.796451,0.009070881,0.19447817,14,-0.6019728,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,61,Consumer protection is now part of the core practices for which the BSP exercises supervision and regulation.,0.035932254,0.019108724,0.9449591,21,0.90902686,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,62,"In this initiative, I expect that BAIPHIL will again be one of our key partners.",0.9191546,0.009004399,0.07184105,21,-0.8473135,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,63,"What Lies Ahead: A Challenge to BAIPHIL Ladies and gentlemen, we can always talk of governance at length.",0.08864256,0.013723024,0.8976344,25,0.80899185,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,64,"The challenge, however, is not in extolling the virtues of good corporate governance.",0.10446434,0.014242735,0.88129294,20,0.7768286,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,65,"Rather, it is what happens after.... THAT is the key challenge.",0.048286643,0.029122991,0.9225904,19,0.87430376,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,66,"If a ""culture of good governance"" is meant to define our set of values, beliefs and practices on governance,...then we are clearly along the proper path.",0.19418532,0.012069409,0.7937453,37,0.59955996,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,67,"This cannot be delineating the shades of grey between ""acceptable"" and ""unacceptable"".",0.028677104,0.13234901,0.8389739,21,0.8102968,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,68,"When it involves the interests of several stakeholders, we need to be categorical about what is ""right"" and ""wrong.""",0.050464787,0.08395954,0.8655757,28,0.81511086,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,69,The challenge is measuring how far we moved forward.,0.17603324,0.014167217,0.80979955,12,0.6337663,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,70,I am not referring to specific instances of compliance or breaches.,0.03897432,0.25317234,0.7078533,15,0.668879,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,71,"What we want to achieve is having that comfort that values, beliefs and practices are fully in place and updated... even when no one is looking.",0.16671363,0.01073738,0.822549,33,0.6558354,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,72,"Certainly, it is this last part that is at the core of the issue.",0.040164534,0.037440285,0.9223952,18,0.8822307,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,73,BAIPHIL has always been the advocate of training and capacity building.,0.5028795,0.010053021,0.48706746,16,-0.01581204,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,74,The industry benefits from your course offerings and capacity building programs.,0.6489802,0.0081897965,0.34282997,14,-0.30615023,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,75,But BAIPHIL's mandate cannot...and should not stop when the courses end...or when we choose to mount a new training.,0.03427485,0.042681783,0.9230434,34,0.8887685,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,76,Is BAIPHIL up to this critical task?.....,0.11051549,0.013030857,0.87645376,17,0.7659383,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,77,"Actually, given your track record, I trust that BAIPHIL will find new and creative solutions to meet these challenges.",0.9086278,0.00901954,0.08235264,26,-0.82627517,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,78,"Finally, I thank and commend BAIPHIL for its continuing commitment to support the Bangko Sentral's financial education program for parents and teachers in our public schools.",0.91428006,0.011233798,0.07448623,38,-0.8397938,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,79,"This is a parallel program that complements the lessons on saving, money management and entrepreneurship being taught in public elementary schools... under a joint program of the Bangko Sentral ng Pilipinas and the Department of Education.",0.10321605,0.010245871,0.886538,48,0.783322,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,80,"As the members of your education committee and other BAIPHIL volunteers can attest, the learnings on personal finance are deeply appreciated by teachers and parents,... some of whom are moved to tears... when they share what they go through to make both ends meet.",0.32176197,0.01007571,0.66816235,59,0.34640038,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,81,It means a lot to them that BAIPHIL and the Bangko Sentral spend time with them to help improve their lives.,0.5264503,0.011474116,0.4620756,28,-0.064374685,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,82,Think about it.,0.054551426,0.08537773,0.86007077,6,0.80551934,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,83,Education Secretary Brother Armin Luistro has learned of our joint project and is interested in scaling it up to help teachers get out of debt and handle their finances properly.,0.85425776,0.008034665,0.13770762,35,-0.7165501,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,84,I remember that this BSP-BAIPHIL financial education program has been in place under four consecutive BAIPHIL presidents.,0.17349152,0.014407907,0.8121005,27,0.638609,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,85,It started with Susan Uranza-Alcala who signed a MOA with the Bangko Sentral in 2009 under the Banking on Your Future Program.... which was launched when we celebrated 60 years of central banking in the Philippines.,0.2871842,0.008456026,0.70435977,50,0.41717556,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,86,"BAIPHIL continued the program under Emmanuel Barcena, Agnes Brillante-Santos and Salvador Serrano.",0.3002542,0.00900071,0.6907452,25,0.39049098,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,87,I have been informed Francis has been joining the group that goes to public schools.,0.05125652,0.017765692,0.9309778,18,0.8797213,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,88,I am optimistic therefore that Francis and his board will continue this program... that is already being requested in elementary schools and by some NGOs.,0.6141844,0.0097611565,0.3760545,31,-0.23812988,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,89,Ladies and gentlemen of BAIPHIL.,0.04267661,0.023226792,0.93409663,10,0.89142,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,90,You are used to training bankers.,0.077128686,0.019644193,0.9032271,9,0.8260984,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,91,"Now, you are reaching out to the underbanked and the unbanked.",0.075199105,0.016550982,0.9082499,19,0.8330508,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,92,"Truly, I can say that BAIPHIL is aligned with the Bangko Sentral's goal of promoting good governance and the development of a financial system that is inclusive and able to sustain inclusive growth.",0.7696092,0.007711726,0.22267915,43,-0.5469301,negative
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,93,Mabuhay ang BAIPHIL!,0.0866315,0.032219324,0.8811492,10,0.7945177,positive
253,2013-07-17,Fostering a Culture of Good Governance and Compliance,94,Mabuhay ang ating mahal na bansang Pilipinas!,0.11289732,0.022069603,0.8650331,17,0.75213575,positive
